session_id,journey_sequence,session_length,event_1,event_2,event_3,event_4,event_5,event_6
10272,"news, news, news, frontpage, frontpage",5,news,news,news,frontpage,frontpage,
10273,"frontpage, news, news, living, living, frontpage, local, local, frontpage, living, living, living",18,frontpage,news,news,living,living,frontpage
10274,"bbs, bbs",2,bbs,bbs,,,,
10275,"summary, summary, local",3,summary,summary,local,,,
10276,"sports, local",2,sports,local,,,,
10277,"frontpage, news",2,frontpage,news,,,,
10278,"health, misc, health, summary, summary, bbs",6,health,misc,health,summary,summary,bbs
10279,"frontpage, news, frontpage, sports, frontpage, frontpage",6,frontpage,news,frontpage,sports,frontpage,frontpage
10280,"on-air, on-air",2,on-air,on-air,,,,
10281,"summary, bbs, bbs, summary, bbs, bbs",6,summary,bbs,bbs,summary,bbs,bbs
10282,"weather, weather, weather, weather, weather",5,weather,weather,weather,weather,weather,
10283,"weather, weather, weather, weather, weather, weather, weather, weather, weather, weather, weather, weather",13,weather,weather,weather,weather,weather,weather
10284,"summary, local, local, local, local, local, local, local, local, local, on-air, on-air",23,summary,local,local,local,local,local
10285,"weather, weather, weather",3,weather,weather,weather,,,
10286,"frontpage, living, frontpage, on-air, living, living, living, news, local, local, local, frontpage",23,frontpage,living,frontpage,on-air,living,living
10287,"weather, weather, on-air",3,weather,weather,on-air,,,
10288,"summary, summary, summary, bbs, bbs",5,summary,summary,summary,bbs,bbs,
10289,"frontpage, frontpage, tech, frontpage",4,frontpage,frontpage,tech,frontpage,,
10290,"local, local, local, local, local, local, local",7,local,local,local,local,local,local
10291,"frontpage, frontpage, on-air, misc, misc, misc, on-air, frontpage, bbs, bbs, bbs, bbs",14,frontpage,frontpage,on-air,misc,misc,misc
10292,"health, health",2,health,health,,,,
10293,"health, health, health, health, health",5,health,health,health,health,health,
10294,"frontpage, news, frontpage",3,frontpage,news,frontpage,,,
10295,"frontpage, frontpage, frontpage, weather",4,frontpage,frontpage,frontpage,weather,,
10296,"frontpage, frontpage, frontpage",3,frontpage,frontpage,frontpage,,,
10297,"health, frontpage, frontpage",3,health,frontpage,frontpage,,,
10298,"bbs, bbs, bbs, local, local, local, bbs, local, bbs, bbs, bbs, local",12,bbs,bbs,bbs,local,local,local
10299,"on-air, sports",2,on-air,sports,,,,
10300,"sports, health",2,sports,health,,,,
10301,"living, living, living",3,living,living,living,,,
10302,"frontpage, frontpage, msn-sports, frontpage, frontpage, frontpage, frontpage, frontpage, frontpage, frontpage",10,frontpage,frontpage,msn-sports,frontpage,frontpage,frontpage
10303,"frontpage, on-air, on-air, news, frontpage, on-air, on-air, on-air, on-air, news",10,frontpage,on-air,on-air,news,frontpage,on-air
10304,"summary, summary, summary, summary, summary, summary, bbs, bbs, bbs, bbs, bbs, bbs",14,summary,summary,summary,summary,summary,summary
10305,"on-air, on-air, opinion, opinion",4,on-air,on-air,opinion,opinion,,
10306,"summary, health, bbs, bbs",4,summary,health,bbs,bbs,,
10307,"tech, news",2,tech,news,,,,
10308,"on-air, local",2,on-air,local,,,,
10309,"local, news, news, local, local, local, local, local, local, local, local, local",17,local,news,news,local,local,local
10310,"frontpage, frontpage, frontpage, frontpage, frontpage, local, frontpage, local, local, local, frontpage, frontpage",13,frontpage,frontpage,frontpage,frontpage,frontpage,local
10311,"health, opinion, opinion, opinion, opinion, opinion, opinion, opinion, opinion, opinion, opinion, opinion",27,health,opinion,opinion,opinion,opinion,opinion
10312,"frontpage, news",2,frontpage,news,,,,
10313,"tech, bbs, news, news",4,tech,bbs,news,news,,
10314,"on-air, local",2,on-air,local,,,,
10315,"frontpage, frontpage, frontpage, frontpage, frontpage, frontpage, frontpage",7,frontpage,frontpage,frontpage,frontpage,frontpage,frontpage
10316,"bbs, bbs, bbs, bbs",4,bbs,bbs,bbs,bbs,,
10317,"summary, summary",2,summary,summary,,,,
10318,"frontpage, msn-sports, news, news, frontpage, frontpage",6,frontpage,msn-sports,news,news,frontpage,frontpage
10319,"health, health",2,health,health,,,,
10320,"on-air, misc, misc, misc, on-air, misc, on-air",7,on-air,misc,misc,misc,on-air,misc
10321,"frontpage, misc, misc, frontpage, frontpage, tech, frontpage, bbs",8,frontpage,misc,misc,frontpage,frontpage,tech
10322,"weather, weather, weather, weather, weather",5,weather,weather,weather,weather,weather,
10323,"business, frontpage, frontpage, frontpage, news",5,business,frontpage,frontpage,frontpage,news,
10324,"weather, weather, weather, weather, weather",5,weather,weather,weather,weather,weather,
10325,"sports, sports, health, living, health, health, health, misc, misc, misc, misc, health",16,sports,sports,health,living,health,health
10326,"on-air, news, on-air, tech, health, health",6,on-air,news,on-air,tech,health,health
10327,"summary, summary",2,summary,summary,,,,
10328,"weather, weather, frontpage, news, weather, weather, weather, frontpage, weather, weather, weather, on-air",15,weather,weather,frontpage,news,weather,weather
10329,"summary, summary, summary, summary",4,summary,summary,summary,summary,,
10330,"summary, summary, summary, summary",4,summary,summary,summary,summary,,
10331,"frontpage, living, tech, living, living, tech, tech",7,frontpage,living,tech,living,living,tech
10332,"frontpage, sports, sports, frontpage, sports, business, sports, living",8,frontpage,sports,sports,frontpage,sports,business
10333,"health, sports, health, on-air",4,health,sports,health,on-air,,
10334,"summary, summary",2,summary,summary,,,,
10335,"summary, bbs",2,summary,bbs,,,,
10336,"on-air, on-air",2,on-air,on-air,,,,
10337,"health, health, health, health",4,health,health,health,health,,
10338,"on-air, on-air, frontpage, news, frontpage",5,on-air,on-air,frontpage,news,frontpage,
10339,"frontpage, tech, tech",3,frontpage,tech,tech,,,
10340,"living, on-air, on-air, misc, misc, misc",6,living,on-air,on-air,misc,misc,misc
10341,"tech, frontpage, frontpage, tech",4,tech,frontpage,frontpage,tech,,
10342,"frontpage, news, news, news",4,frontpage,news,news,news,,
10343,"on-air, on-air",2,on-air,on-air,,,,
10344,"frontpage, news, news, frontpage, business, frontpage",6,frontpage,news,news,frontpage,business,frontpage
10345,"frontpage, sports, frontpage, business, frontpage",5,frontpage,sports,frontpage,business,frontpage,
10346,"health, health, tech",3,health,health,tech,,,
10347,"frontpage, tech",2,frontpage,tech,,,,
10348,"tech, tech, tech",3,tech,tech,tech,,,
10349,"news, news, weather, news, tech, tech, news, weather, news, news",10,news,news,weather,news,tech,tech
10350,"frontpage, news, frontpage, business, frontpage, tech, tech, tech, tech",9,frontpage,news,frontpage,business,frontpage,tech
10351,"frontpage, frontpage, frontpage",3,frontpage,frontpage,frontpage,,,
10352,"frontpage, frontpage, news",3,frontpage,frontpage,news,,,
10353,"frontpage, news, news, news, news, news",6,frontpage,news,news,news,news,news
10354,"frontpage, frontpage, news, news, bbs, bbs, bbs, frontpage, frontpage, bbs, bbs, frontpage",13,frontpage,frontpage,news,news,bbs,bbs
10355,"frontpage, frontpage, frontpage, frontpage, frontpage, frontpage, frontpage, frontpage, bbs, frontpage, bbs, frontpage",23,frontpage,frontpage,frontpage,frontpage,frontpage,frontpage
10356,"frontpage, frontpage, frontpage, news, news, news, news, news, news",9,frontpage,frontpage,frontpage,news,news,news
10357,"bbs, bbs, bbs, bbs, bbs, bbs",6,bbs,bbs,bbs,bbs,bbs,bbs
10358,"health, health, health, health",4,health,health,health,health,,
10359,"sports, frontpage, frontpage, sports, sports",5,sports,frontpage,frontpage,sports,sports,
10360,"frontpage, frontpage, bbs",3,frontpage,frontpage,bbs,,,
10361,"health, misc, misc, misc, misc, local, misc, misc, local",9,health,misc,misc,misc,misc,local
10362,"summary, bbs",2,summary,bbs,,,,
10363,"bbs, bbs, bbs, news",4,bbs,bbs,bbs,news,,
10364,"sports, sports",2,sports,sports,,,,
10365,"frontpage, living, frontpage, frontpage, tech",5,frontpage,living,frontpage,frontpage,tech,
10366,"weather, weather, weather, weather, weather, weather, weather, weather, weather",9,weather,weather,weather,weather,weather,weather
10367,"on-air, misc, misc, misc, on-air",5,on-air,misc,misc,misc,on-air,
10368,"news, news, travel, misc, misc, misc, misc, on-air, news",9,news,news,travel,misc,misc,misc
10369,"summary, misc, summary, bbs, bbs",5,summary,misc,summary,bbs,bbs,
10370,"local, health, local",3,local,health,local,,,
10371,"sports, sports, sports, sports, sports, sports, sports, sports, sports, sports, sports, sports",16,sports,sports,sports,sports,sports,sports
10372,"summary, summary, bbs, bbs, bbs, on-air, summary, summary, summary, summary, summary, summary",16,summary,summary,bbs,bbs,bbs,on-air
10373,"sports, sports, sports, health, health",5,sports,sports,sports,health,health,
10374,"frontpage, frontpage, frontpage, frontpage, frontpage, frontpage, frontpage",7,frontpage,frontpage,frontpage,frontpage,frontpage,frontpage
10375,"local, local, summary, summary, on-air, misc, misc, misc, on-air",9,local,local,summary,summary,on-air,misc
10376,"summary, summary, bbs, bbs, local",5,summary,summary,bbs,bbs,local,
10377,"bbs, bbs, bbs, bbs",4,bbs,bbs,bbs,bbs,,
10378,"health, health, local",3,health,health,local,,,
10379,"frontpage, misc, misc, frontpage, tech, frontpage",6,frontpage,misc,misc,frontpage,tech,frontpage
10380,"local, health",2,local,health,,,,
10381,"weather, weather",2,weather,weather,,,,
10382,"frontpage, on-air",2,frontpage,on-air,,,,
10383,"frontpage, frontpage, frontpage, frontpage",4,frontpage,frontpage,frontpage,frontpage,,
10384,"sports, sports, sports, sports, sports",5,sports,sports,sports,sports,sports,
10385,"local, local",2,local,local,,,,
10386,"frontpage, news, frontpage, frontpage",4,frontpage,news,frontpage,frontpage,,
10387,"frontpage, frontpage, news, frontpage, frontpage, news, frontpage, frontpage, news, frontpage, frontpage, frontpage",35,frontpage,frontpage,news,frontpage,frontpage,news
10388,"local, local, local, local, local, bbs, local, local, frontpage",9,local,local,local,local,local,bbs
10389,"frontpage, frontpage, frontpage, frontpage",4,frontpage,frontpage,frontpage,frontpage,,
10390,"frontpage, local, frontpage",3,frontpage,local,frontpage,,,
10391,"local, summary",2,local,summary,,,,
10392,"frontpage, bbs, bbs, bbs, frontpage",5,frontpage,bbs,bbs,bbs,frontpage,
10393,"bbs, bbs",2,bbs,bbs,,,,
10394,"frontpage, bbs",2,frontpage,bbs,,,,
10395,"frontpage, frontpage, bbs, bbs, bbs, bbs",6,frontpage,frontpage,bbs,bbs,bbs,bbs
10396,"frontpage, tech, frontpage, frontpage, frontpage",5,frontpage,tech,frontpage,frontpage,frontpage,
10397,"on-air, misc, misc, misc, on-air, misc, on-air",7,on-air,misc,misc,misc,on-air,misc
10398,"health, health, local, local, local, local, local, local, local, misc, local, local",50,health,health,local,local,local,local
10399,"local, misc, local",3,local,misc,local,,,
10400,"summary, summary, summary, summary, weather, weather, weather, weather, weather, weather, weather, weather",12,summary,summary,summary,summary,weather,weather
10401,"frontpage, living, news, opinion, opinion, opinion, opinion, opinion",8,frontpage,living,news,opinion,opinion,opinion
10402,"living, living, living, living",4,living,living,living,living,,
10403,"summary, misc, summary, summary",4,summary,misc,summary,summary,,
10404,"summary, misc, summary, summary",4,summary,misc,summary,summary,,
10405,"summary, summary, summary",3,summary,summary,summary,,,
10406,"frontpage, business, frontpage, frontpage, living, frontpage, frontpage, sports, frontpage, frontpage",10,frontpage,business,frontpage,frontpage,living,frontpage
10407,"on-air, frontpage, on-air",3,on-air,frontpage,on-air,,,
10408,"frontpage, frontpage, frontpage, frontpage, frontpage, frontpage",6,frontpage,frontpage,frontpage,frontpage,frontpage,frontpage
10409,"weather, weather, weather, weather, weather, weather, weather",7,weather,weather,weather,weather,weather,weather
10410,"frontpage, frontpage, living, frontpage, sports, frontpage, business",7,frontpage,frontpage,living,frontpage,sports,frontpage
10411,"weather, weather, weather, weather, weather, weather, weather, weather",8,weather,weather,weather,weather,weather,weather
10412,"frontpage, news, news, news, news",5,frontpage,news,news,news,news,
10413,"health, misc, health",3,health,misc,health,,,
10414,"frontpage, frontpage, frontpage, bbs, bbs",5,frontpage,frontpage,frontpage,bbs,bbs,
10415,"on-air, health, misc, health, health, frontpage, frontpage, bbs, bbs, bbs",10,on-air,health,misc,health,health,frontpage
10416,"frontpage, business, frontpage",3,frontpage,business,frontpage,,,
10417,"local, on-air",2,local,on-air,,,,
10418,"frontpage, news, news",3,frontpage,news,news,,,
10419,"health, health, health",3,health,health,health,,,
10420,"tech, tech, tech, frontpage, living, living",6,tech,tech,tech,frontpage,living,living
10421,"on-air, local",2,on-air,local,,,,
10422,"on-air, misc, misc, misc, on-air, misc, on-air",7,on-air,misc,misc,misc,on-air,misc
10423,"weather, weather, weather",3,weather,weather,weather,,,
10424,"weather, weather, weather, weather, weather, weather, weather, weather, weather, weather, weather, weather",15,weather,weather,weather,weather,weather,weather
10425,"on-air, on-air, local, misc",4,on-air,on-air,local,misc,,
10426,"news, news, news, news, news, news, news",7,news,news,news,news,news,news
10427,"bbs, bbs, bbs",3,bbs,bbs,bbs,,,
10428,"on-air, on-air",2,on-air,on-air,,,,
10429,"summary, summary",2,summary,summary,,,,
10430,"health, health, health",3,health,health,health,,,
10431,"tech, tech, tech, tech, tech",5,tech,tech,tech,tech,tech,
10432,"travel, living",2,travel,living,,,,
10433,"frontpage, frontpage, frontpage, frontpage, frontpage, frontpage, frontpage, frontpage, frontpage, frontpage, frontpage",11,frontpage,frontpage,frontpage,frontpage,frontpage,frontpage
10434,"frontpage, frontpage",2,frontpage,frontpage,,,,
10435,"opinion, news",2,opinion,news,,,,
10436,"health, health",2,health,health,,,,
10437,"health, frontpage, travel, on-air, travel, opinion, health, frontpage, news",9,health,frontpage,travel,on-air,travel,opinion
10438,"health, health, sports, news, bbs, bbs, bbs, bbs, bbs, bbs, bbs, bbs",20,health,health,sports,news,bbs,bbs
10439,"frontpage, frontpage, on-air, on-air, misc, misc, misc, misc, misc, misc, misc, on-air",14,frontpage,frontpage,on-air,on-air,misc,misc
10440,"summary, summary, summary, summary",4,summary,summary,summary,summary,,
10441,"frontpage, frontpage",2,frontpage,frontpage,,,,
10442,"tech, tech, tech, tech",4,tech,tech,tech,tech,,
10443,"frontpage, living, frontpage, business, frontpage, sports, sports, sports, sports, sports, frontpage, frontpage",18,frontpage,living,frontpage,business,frontpage,sports
10444,"frontpage, frontpage",2,frontpage,frontpage,,,,
10445,"health, opinion, opinion, opinion, opinion, opinion, opinion, opinion, health",9,health,opinion,opinion,opinion,opinion,opinion
10446,"health, health",2,health,health,,,,
10447,"on-air, health, living, living, health, living",6,on-air,health,living,living,health,living
10448,"local, weather, weather, health, news",5,local,weather,weather,health,news,
10449,"frontpage, sports, sports, sports",4,frontpage,sports,sports,sports,,
10450,"frontpage, frontpage",2,frontpage,frontpage,,,,
10451,"bbs, misc, misc, misc, bbs, news, bbs",7,bbs,misc,misc,misc,bbs,news
10452,"sports, sports, sports, sports",4,sports,sports,sports,sports,,
10453,"frontpage, frontpage",2,frontpage,frontpage,,,,
10454,"frontpage, frontpage, frontpage",3,frontpage,frontpage,frontpage,,,
